gate,rank,line,module,unit,gate_type,combined_score,lti range,lti start,welcht,weight
skivav/core_ID_base_decode_registers_register_file_reg[20][14],1681,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_ID_base_decode_registers_register_file_reg[1][14],1682,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_ID_base_decode_registers_register_file_reg[19][14],1683,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_ID_base_decode_registers_register_file_reg[18][14],1684,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_ID_base_decode_registers_register_file_reg[17][14],1685,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_ID_base_decode_registers_register_file_reg[16][14],1686,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_ID_base_decode_registers_register_file_reg[15][14],1687,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_ID_base_decode_registers_register_file_reg[14][14],1688,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_ID_base_decode_registers_register_file_reg[13][14],1689,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_ID_base_decode_registers_register_file_reg[12][14],1690,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_ID_base_decode_registers_register_file_reg[11][14],1691,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_ID_base_decode_registers_register_file_reg[10][14],1692,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.4690921552613005,10080000-10099999,10080000,7.4690921552613005,1
skivav/core_EX_EU_sub_71_39_Y_core_EX_EU_add_55_39_g1393,1693,{{../../rtl/skivav/ALU.v 71 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2b_1,7.442971577955024,14020000-14039999,14020000,7.442971577955024,1
skivav/g154682,1694,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__xor2_1,7.42345535109048,10060000-10079999,10060000,7.42345535109048,1
skivav/g161876,1695,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__nor2_1,7.408162478175467,10060000-10079999,10060000,7.408162478175467,1
skivav/g136891,1696,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__nor2_1,7.377028354793158,10080000-10099999,10080000,7.377028354793158,1
skivav/core_EX_EU_sub_71_39_Y_core_EX_EU_add_55_39_g1390,1697,{{../../rtl/skivav/ALU.v 71 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__inv_1,7.358625367416814,14020000-14039999,14020000,7.358625367416814,1
skivav/g154601,1698,{{../../rtl/skivav/ALU.v 135 49}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,7.330517508221115,14020000-14039999,14020000,7.330517508221115,1
skivav/g154394,1700,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__xor2_1,7.302348948662423,10060000-10079999,10060000,7.302348948662423,1
skivav/g162770,1701,{{../../rtl/skivav/memory_interface.v 111 81}},memory_interface.v,SoC Interconnect,sky130_fd_sc_hd__nor2_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g161116,1702,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__nand2_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g155125,1703,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22oi_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g152984,1704,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand3_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g152983,1705,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__and3_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g152982,1706,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__nor3_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g152802,1707,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand3_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g152799,1708,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__nor3_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g152797,1709,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__and3_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g152796,1710,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__nor3_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g152792,1711,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__nor3_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g138417,1712,{{../../rtl/skivav/writeback_unit.v 45 21}},writeback_unit.v,Write-Back Stage,sky130_fd_sc_hd__mux2_2,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/g137717,1713,{{../../rtl/skivav/memory_arbiter.v 88 81}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__nor3_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g136600,1714,{{../../rtl/skivav/gpio_top.v 20 23}},gpio_top.v,GPIO,sky130_fd_sc_hd__o21ai_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g136291,1715,{{../../rtl/skivav/gpio_top.v 20 25}},gpio_top.v,GPIO,sky130_fd_sc_hd__o21ai_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g135738,1716,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Memory Stage,sky130_fd_sc_hd__and3_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/g135453,1717,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a31oi_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/core_memory_pipe_pipe_reg_reg[30],1718,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Memory Stage,sky130_fd_sc_hd__dfxbp_1,7.300565633577262,10060000-10079999,10060000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[9][23],1719,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[8][23],1720,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[7][23],1721,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[6][23],1722,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[5][23],1723,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[4][23],1724,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[3][23],1725,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[31][23],1726,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[30][23],1727,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[2][23],1728,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[29][23],1729,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[28][23],1730,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[27][23],1731,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[26][23],1732,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[25][23],1733,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[24][23],1734,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[23][23],1735,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[22][23],1736,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[21][23],1737,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[20][23],1738,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[1][23],1739,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[19][23],1740,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[18][23],1741,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[17][23],1742,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[16][23],1743,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[15][23],1744,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[14][23],1745,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[13][23],1746,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[12][23],1747,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[11][23],1748,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_registers_register_file_reg[10][23],1749,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/core_ID_base_decode_add_98_27_g851,1750,{{../../rtl/skivav/decode_unit.v 98 27}},decode_unit.v,Decode Stage,sky130_fd_sc_hd__xor2_1,7.300565633577262,10080000-10099999,10080000,7.300565633577262,1
skivav/g161658,1751,{{../../rtl/skivav/memory_interface.v 111 81}},memory_interface.v,SoC Interconnect,sky130_fd_sc_hd__nor2_1,7.276931816006266,10060000-10079999,10060000,7.276931816006266,1
skivav/g160997,1752,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__nand2_1,7.276931816006266,10060000-10079999,10060000,7.276931816006266,1
skivav/g154907,1753,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22oi_1,7.276931816006266,10060000-10079999,10060000,7.276931816006266,1
skivav/g138434,1754,{{../../rtl/skivav/writeback_unit.v 45 21}},writeback_unit.v,Write-Back Stage,sky130_fd_sc_hd__mux2_2,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/g137701,1755,{{../../rtl/skivav/memory_arbiter.v 88 81}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__and3_1,7.276931816006266,10060000-10079999,10060000,7.276931816006266,1
skivav/g135723,1756,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Memory Stage,sky130_fd_sc_hd__and3_1,7.276931816006266,10060000-10079999,10060000,7.276931816006266,1
skivav/g135441,1757,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a31oi_1,7.276931816006266,10060000-10079999,10060000,7.276931816006266,1
skivav/core_memory_pipe_pipe_reg_reg[14],1758,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Memory Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10060000-10079999,10060000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[9][7],1759,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[8][7],1760,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[7][7],1761,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[6][7],1762,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[5][7],1763,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[4][7],1764,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[3][7],1765,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[31][7],1766,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[30][7],1767,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[2][7],1768,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[29][7],1769,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[28][7],1770,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[27][7],1771,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[26][7],1772,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[25][7],1773,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[24][7],1774,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[23][7],1775,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[22][7],1776,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[21][7],1777,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[20][7],1778,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[1][7],1779,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[19][7],1780,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[18][7],1781,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[17][7],1782,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[16][7],1783,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[15][7],1784,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[14][7],1785,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[13][7],1786,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[12][7],1787,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[11][7],1788,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_registers_register_file_reg[10][7],1789,{{../../rtl/skivav/regFile.v 42 62}},regFile.v,Decode Stage,sky130_fd_sc_hd__dfxtp_1,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/core_ID_base_decode_add_98_27_g869,1790,{{../../rtl/skivav/decode_unit.v 98 27}},decode_unit.v,Decode Stage,sky130_fd_sc_hd__or2_0,7.276931816006266,10080000-10099999,10080000,7.276931816006266,1
skivav/g165088,1791,{{../../rtl/skivav/ALU.v 113 107}},ALU.v,Execute Stage,sky130_fd_sc_hd__or3b_2,7.242005858389912,14020000-14039999,14020000,7.242005858389912,1
skivav/g154782,1792,{{../../rtl/skivav/ALU.v 105 106}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand3_1,7.242005858389912,14020000-14039999,14020000,7.242005858389912,1
skivav/g155188,1793,{{../../rtl/skivav/ALU.v 100 49}},ALU.v,Execute Stage,sky130_fd_sc_hd__inv_2,7.219139684996179,14020000-14039999,14020000,7.219139684996179,1
skivav/g153510,1794,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,7.219139684996179,14020000-14039999,14020000,7.219139684996179,1
skivav/g153167,1795,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a222oi_1,7.219139684996179,14020000-14039999,14020000,7.219139684996179,1
skivav/g152700,1796,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o2111ai_1,7.219139684996179,14020000-14039999,14020000,7.219139684996179,1
skivav/core_EX_EU_sub_71_39_Y_core_EX_EU_add_55_39_g1495,1797,{{../../rtl/skivav/ALU.v 71 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__xor2_1,7.192641699448088,10060000-10079999,10060000,7.192641699448088,1
skivav/g162730,1798,{{../../rtl/skivav/transposer.sv 57 9}},transposer.sv,T-DMA,sky130_fd_sc_hd__and4b_1,7.183855256593826,10060000-10079999,10060000,7.183855256593826,1
skivav/g161006,1799,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__nand2_1,7.183855256593826,10060000-10079999,10060000,7.183855256593826,1
skivav/g154881,1800,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22oi_1,7.183855256593826,10060000-10079999,10060000,7.183855256593826,1
skivav/g138438,1801,{{../../rtl/skivav/writeback_unit.v 45 21}},writeback_unit.v,Write-Back Stage,sky130_fd_sc_hd__mux2_2,7.183855256593826,10080000-10099999,10080000,7.183855256593826,1
skivav/g137705,1802,{{../../rtl/skivav/memory_arbiter.v 88 81}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__and3_1,7.183855256593826,10060000-10079999,10060000,7.183855256593826,1
skivav/g135726,1803,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Memory Stage,sky130_fd_sc_hd__and3_1,7.183855256593826,10060000-10079999,10060000,7.183855256593826,1
skivav/g135443,1804,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a31oi_1,7.183855256593826,10060000-10079999,10060000,7.183855256593826,1
skivav/core_memory_pipe_pipe_reg_reg[18],1805,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Memory Stage,sky130_fd_sc_hd__dfxtp_1,7.183855256593826,10060000-10079999,10060000,7.183855256593826,1
